F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,class_
38.61171,0.1127953,34.91508,37.48334,42.84977,7.934689,100.9568,132.1973,113.1281,297.26,0.6359209,0.6494408,0.2565784,0.541893,1.040439,0.783861,9.187529,6.15562,7.518693,4.708964,0.02955683,1.282755,1.208239,0.7601181,7.553278,0.5369501,4.731836,2.415115,16.03517,0.6250222,746.6099,0.2341218,1465.786,0.1787874,-79.47844,-1.173575,1650.626,0.1053608,-77.86995,-1.119112,2567.654,0.06355286,-80.05903,-1.06654,-8.105793,-0.9118748,17.6108,0.4044794,0.06315374,0.2698524,-0.01343161,-1.14976,-3.992822,12.25527,0.04409805,0.000427726,3.937824,2.919708,0.2107143,0.1495452,0.1192308,0.1356444,1
37.47883,0.06931375,35.90324,37.34415,39.32047,3.417221,130.1691,190.6327,26.2033,18.89785,0.7519284,0.4977512,0.4557083,0.6017924,1.039633,0.5839248,8.834112,5.475674,7.176967,4.365495,0.02470266,1.004498,1.152138,0.6992565,5.932206,0.3941224,3.316146,3.277468,12.61555,0.7564322,742.1163,0.1566659,1375.586,0.1160912,-128.1967,-0.7017819,1695.735,0.08749239,-130.1508,-0.6604738,2604.491,0.05645656,-130.0786,-0.6615798,-8.020274,-0.7640668,14.99105,0.4865132,0.0180196,0.9329194,-0.01983493,-0.5758729,-9.493063,17.07892,0.004144393,-0.01235283,3.75391,3.668763,0.09114286,0.08059676,0.1608571,0.1103079,1
37.3487,0.1115362,33.62176,36.21854,40.85695,7.235188,112.8491,123.8448,54.282,73.87287,0.5197281,0.8422806,0.1468112,0.3558002,0.8694311,0.72262,8.891444,4.224798,8.399762,5.214628,0.02801391,2.224154,1.092478,0.8931104,8.454054,0.422155,7.133993,1.358583,12.37593,0.9509451,657.4721,0.268651,1442.169,0.1584239,-94.21845,-0.9801375,1638.335,0.1142002,-93.16316,-0.9329363,2594.154,0.06903652,-92.58131,-0.9423025,-7.525227,-1.102706,14.17292,0.6680658,0.06168969,0.4787498,-0.01066237,-1.570583,-2.120275,9.453371,0.0271284,0.006334774,3.912648,2.744739,0.2036667,0.1919459,0.1559259,0.1387313,1
34.72938,0.125522,31.49623,33.62814,37.65527,6.159035,155.6594,182.5444,121.6575,239.145,0.4066195,0.6097757,0.2011827,0.3535024,0.5673554,0.3661727,7.176542,5.706434,4.508674,4.18828,0.02953117,1.393666,1.074596,0.9067639,7.821525,0.4927333,3.377084,2.559584,21.05601,0.6084,703.6435,0.2182744,1441.545,0.1505274,-91.38341,-0.9886625,1654.306,0.1327885,-95.2088,-0.8782548,2538.312,0.10065,-98.53243,-0.8217974,-13.65086,-0.661801,24.56756,0.4653858,0.06841624,0.3407742,-0.01708001,-1.002868,-2.298424,11.55567,0.04877338,0.003681809,4.217432,3.672316,0.1487179,0.1422381,0.1113889,0.09738676,1
33.11349,0.1009453,30.86834,31.93183,35.44711,4.57877,85.84033,99.18569,52.61191,77.94881,0.7171199,0.5321223,0.3939965,0.6049098,1.040815,0.6468184,8.910282,4.924441,6.154015,3.981743,0.02771797,1.547492,1.081558,0.843204,6.95653,0.3852455,4.058724,1.963032,16.57352,0.5029039,692.441,0.2235579,1451.848,0.1591165,-98.91988,-0.9359974,1646.87,0.1288805,-101.2339,-0.8770894,2538.791,0.06780021,-103.2308,-0.840437,-9.601382,-0.5457166,17.98107,0.4576403,0.0230862,0.8908122,-0.02047272,-0.6712962,-8.083545,13.30135,-0.007387856,-0.005930798,4.651163,2.763018,0.1838461,0.1333612,0.1573077,0.1141712,1
36.20727,0.07127881,35.15332,35.8739,37.67072,2.517395,545.6622,367.8741,32.40652,34.46181,1.079941,0.5592207,0.4721575,0.9549085,1.61058,1.138422,10.92761,4.382712,11.20487,8.320316,0.01401844,1.267219,0.8850493,0.8335144,7.818362,0.4377826,-1.165991,-7.82586,18.33378,0.4648433,641.7592,0.2046916,1483.18,0.1164396,-101.1172,-0.9422264,1594.683,0.1298748,-104.344,-0.8670856,2461.982,0.0914055,-108.8619,-0.7920106,-11.89362,-0.5029435,24.71598,0.3004294,-0.01245638,-1.344957,-0.02131128,-0.5859197,-18.84414,31.45875,-0.03771498,-0.01135629,3.667137,3.125,0.1527273,0.1221096,0.1788889,0.1888529,1
39.63195,0.07998868,37.36103,39.95785,42.45576,5.09473,121.2728,130.8175,24.21588,17.56689,0.7769256,0.6179203,0.3209783,0.6909242,1.18899,0.868012,18.73373,8.538042,11.98592,6.093848,0.01991261,1.209497,1.026191,0.9518793,10.02296,0.3837568,6.981071,1.1999,16.81587,0.613503,747.0394,0.164114,1325.373,0.1624269,-64.07766,-1.2143,1741.059,0.09922103,-67.59714,-1.061537,2672.32,0.06075773,-68.52431,-1.035332,-12.19853,-0.6357437,19.18963,0.4713745,0.0517429,0.4893825,-0.01816649,-0.8711311,-4.705874,11.3243,0.01668754,-0.001301405,5.160142,3.231598,0.2227778,0.1466972,0.07,0.0711254,1
33.87284,0.08300279,31.61254,33.93726,36.27357,4.661028,94.3872,235.6328,90.03602,237.8471,0.5915314,0.6300601,0.2854763,0.5156353,0.8259904,0.5405141,9.497031,6.687569,7.314789,4.649886,0.02868314,1.595237,1.216964,0.7569991,7.515506,0.3909005,1.525486,4.703373,23.63462,0.3908997,639.1206,0.2336938,1477.853,0.1129762,-85.58649,-1.068789,1614.716,0.1370754,-91.46329,-0.9306138,2577.197,0.07552743,-95.47914,-0.8568558,-14.80326,-0.4110821,25.33244,0.3437555,0.02903376,0.6377256,-0.02580702,-0.4726246,-12.11791,21.48059,0.003190572,-0.01158621,3.926879,2.649457,0.2174359,0.1678173,0.13625,0.1590391,1
29.71229,0.09833173,27.69991,29.02954,31.92689,4.226978,74.16759,101.4448,30.73141,32.86002,0.5493342,0.6172617,0.2488044,0.4765557,0.8161868,0.5673825,8.860676,3.390248,6.737734,3.364606,0.02890797,0.9844905,1.358969,0.7971157,6.629235,0.4003054,2.593649,1.829407,31.99453,0.242957,713.0209,0.1437984,1380.372,0.1068835,-66.13789,-1.269405,1696.146,0.08014908,-74.91853,-1.043169,2726.565,0.06305128,-81.30837,-0.9111769,-18.92492,-0.3327302,27.63222,0.2605475,0.06053848,0.2576335,-0.02804825,-0.4315864,-12.5575,19.70342,0.05005942,-0.01268768,4.948454,2.713988,0.2484615,0.2704369,0.09999999,0.10884,1
36.32911,0.06712601,34.18079,36.11795,38.22683,4.046036,183.26,151.2294,20.72799,7.109588,0.567601,0.4853166,0.2889032,0.5414633,0.8834292,0.5945259,6.949868,3.126022,5.437423,2.53691,0.02131682,1.141377,0.9682039,0.8429724,7.863232,0.3755056,4.918915,2.268086,12.01647,0.8863851,691.1443,0.1921431,1488.757,0.1205062,-50.80912,-1.570153,1653.462,0.0776252,-51.49613,-1.484178,2543.491,0.06684316,-54.10718,-1.380476,-5.579629,-1.436159,15.38739,0.3835365,0.07022495,0.2565043,-0.009715306,-1.715674,-2.985664,10.95944,0.05161618,-0.000319819,5.084746,2.7897,0.2676923,0.1911163,0.07583334,0.09114624,1
31.57191,0.0872024,30.98692,31.57483,32.36487,1.377949,166.297,122.6258,59.93292,81.79245,0.4293573,0.4714663,0.2772979,0.3794157,0.594193,0.316895,6.092317,4.049379,3.035028,1.840973,0.03292662,1.527039,1.100433,0.915831,8.19873,0.2761087,5.480148,1.295397,23.68497,0.3824967,682.6588,0.2266874,1444.237,0.1107126,-87.2287,-0.9934191,1660.414,0.107673,-92.81618,-0.8704012,2589.605,0.07734846,-95.86124,-0.8179995,-15.9163,-0.4557316,25.01463,0.31474,0.0287897,0.6201161,-0.01505245,-0.8030702,-5.289263,11.7852,0.01139436,-0.001102076,4.025424,3.648069,0.1576471,0.1282245,0.1093333,0.08644586,1
41.00831,0.06431356,38.6619,40.78684,43.76062,5.098721,22.41586,12.73239,12.09568,5.820684,0.7140444,0.5223295,0.3904261,0.6299261,1.024021,0.6335949,7.077159,4.371249,4.626706,2.351461,0.0177803,1.122383,1.080314,0.540334,9.03862,0.3639921,4.983118,2.032848,18.48765,0.3434289,795.1027,0.1282189,1328.799,0.1221003,-73.99297,-1.218269,1726.331,0.07951698,-78.22906,-1.054784,2596.098,0.05243857,-80.82156,-0.998286,-10.52496,-0.5364888,19.64601,0.32941,0.06346957,0.2011794,-0.01725393,-0.7335936,-7.416875,13.87819,0.05176525,-0.01012676,4.9217,2.947846,0.2161538,0.2521153,0.133,0.1786085,1
36.30628,0.1289506,32.80185,35.25308,39.34282,6.540977,77.6799,65.06211,44.24267,61.40506,1.040301,0.5640146,0.5472625,0.8495705,1.567926,1.020663,14.54899,7.721514,15.34196,9.132068,0.02966098,1.397681,1.322303,0.6740295,5.942669,0.4553429,3.992725,2.302503,14.54097,0.659747,677.0228,0.2065079,1410.852,0.1471355,-105.2658,-0.8767107,1639.742,0.1144842,-107.4178,-0.804542,2558.315,0.06909645,-107.3736,-0.8047468,-9.97291,-0.5361648,16.84079,0.4039844,0.0228681,0.9202384,-0.02638807,-0.4306081,-11.61711,18.73087,0.005232605,-0.02047059,4.719764,3.952715,0.117757,0.1151457,0.1323913,0.1336638,1
37.1383,0.06512281,35.23495,36.69334,39.49586,4.260914,64.18877,61.59904,32.92821,30.41704,1.14652,0.4904577,0.6477677,0.9572789,1.708349,1.060581,12.78807,6.557215,9.241165,5.034261,0.02136428,0.957933,1.032246,0.912689,8.575603,0.3626551,1.623685,6.316077,30.3051,0.3422078,722.0139,0.2463566,1499.522,0.1698758,-74.09043,-1.229377,1663.045,0.1443824,-77.10429,-1.046568,2607.378,0.09869657,-83.9052,-0.9115202,-18.8341,-0.2588391,31.23677,0.2176327,0.04739134,0.3578498,-0.04093098,-0.2392363,-15.20533,26.36764,0.03637799,-0.03204419,4.166667,3.225807,0.1992308,0.1717091,0.08357142,0.06531321,1
37.82604,0.07890312,34.7199,37.63697,40.26318,5.543285,72.25243,122.9061,24.7576,13.04807,0.8760123,0.6246369,0.3110114,0.7719488,1.378603,1.067592,13.75553,6.110611,9.40036,4.522528,0.01952193,1.104605,0.9186118,0.9816021,10.02977,0.2835093,-0.675635,-11.55245,19.81099,0.49111,707.7516,0.179644,1381.927,0.1466517,-42.95803,-1.787474,1700.264,0.09894749,-50.31648,-1.412205,2679.177,0.07357512,-56.64046,-1.203018,-12.8561,-0.5272949,23.42295,0.3377856,0.000844464,23.13619,-0.02441602,-0.4711461,-18.33707,30.48158,-0.0262379,-0.01447099,4.050633,2.564103,0.303,0.2323811,0.09428571,0.03416646,1
37.04591,0.0458919,35.40362,36.89888,38.38334,2.979721,67.46763,64.93684,22.9255,21.89935,1.183573,0.4995345,0.6545187,1.017466,1.667778,1.013259,11.17169,6.856321,9.967731,5.370223,0.02091389,1.216584,0.9748463,0.5816001,6.363908,0.5077947,-1.1076,-7.257204,7.357804,1.343664,728.3967,0.2096874,1512.543,0.1542214,-66.77995,-1.340287,1587.316,0.09568822,-62.80988,-1.365872,2492.324,0.07687721,-64.62498,-1.30708,-3.287977,-1.637058,11.30222,0.6303283,0.07623099,0.214699,-0.0157781,-0.6973781,-5.698761,12.49097,0.06693136,-0.01734642,3.855422,3.422983,0.1935714,0.1714479,0.08538461,0.07099462,1
38.83234,0.1520842,33.76956,37.79943,41.7729,8.003334,143.3073,87.88763,81.70744,82.68616,0.7023154,0.676798,0.2977867,0.5951443,1.187826,0.8900388,13.88062,9.756638,11.41269,6.948054,0.03419996,1.400416,1.12332,0.738584,7.61908,0.5917897,0.7822017,14.09978,15.45076,1.033721,737.0142,0.2567353,1402.232,0.146716,-60.8199,-1.469155,1636.502,0.1312332,-59.81026,-1.369591,2561.46,0.07370049,-64.54102,-1.226576,-8.357268,-1.172998,17.32159,0.6263709,0.075914,0.2491746,-0.01830858,-1.113751,-0.3211402,6.730598,0.0635956,-0.00071269,4.283361,2.159468,0.3307692,0.3181064,0.1123077,0.1074282,1
35.84369,0.1966776,31.39119,35.95349,43.51491,12.12372,69.15186,29.61894,79.5006,60.98422,0.5510164,0.7599782,0.166898,0.4679393,0.9024588,0.7355608,6.236791,3.714002,7.699676,5.144157,0.04256693,1.44743,1.388894,1.067926,8.530959,0.4929069,6.886195,2.327386,21.40965,0.7872788,694.684,0.2706455,1374.668,0.1411547,-112.0981,-0.7925296,1693.28,0.1376533,-113.9037,-0.729484,2662.075,0.08454069,-115.4868,-0.7055128,-16.77871,-0.5099298,25.9372,0.4061069,0.05688854,0.4835035,-0.01452632,-0.8320697,-6.913736,15.96122,0.02391995,0.003618821,3.797468,3.084833,0.1516667,0.1287655,0.1672727,0.1389631,1
32.59163,0.1721433,31.53202,33.26825,35.95162,4.419601,99.87001,96.87714,102.0679,100.3398,0.892807,0.5395672,0.5482234,0.7293312,1.095598,0.5473741,9.585546,8.099102,6.82574,5.107738,0.02507116,1.41758,1.213271,0.7015943,3.90825,0.6095558,6.071994,1.570081,13.97556,0.7377594,667.3135,0.2276645,1439.666,0.1229391,-154.3733,-0.5072603,1605.194,0.09668583,-153.0448,-0.5100986,2509.403,0.06871494,-154.537,-0.4889871,-6.370772,-1.149162,16.82807,0.5027267,-0.01907869,-1.016386,-0.004302519,-3.230989,-9.831729,17.99264,-0.03423856,-0.003114256,3.04054,2.727273,0.08166667,0.07340904,0.265,0.2622657,1
35.02347,0.2059207,33.27585,35.89517,38.87674,5.600891,414.6409,861.7032,136.806,167.2845,0.5323373,0.7586257,0.2397258,0.4293906,0.7454864,0.5057606,7.152146,3.699998,5.901306,4.539602,0.03345401,1.35491,1.190339,0.8543487,7.525926,0.5148124,3.882985,3.767102,18.61695,0.8201535,645.9337,0.2665536,1418.619,0.1807901,-91.90434,-0.9609945,1611.618,0.1489703,-92.74648,-0.8891591,2568.731,0.09238067,-96.61987,-0.8208358,-15.33312,-0.5904662,25.47998,0.380579,0.004105827,6.253057,-0.01762518,-1.064213,-12.87245,22.05354,-0.02414245,-0.00216663,3.713528,4.010695,0.1403333,0.1049598,0.09851851,0.08127246,1
34.12126,0.1442491,32.67316,33.88367,36.74773,4.074574,204.0372,236.3465,342.1929,604.1042,0.8591603,0.3131892,0.647221,0.7789617,1.002228,0.3550067,7.218208,4.608287,6.765478,5.509746,0.03684094,1.036016,1.66906,0.503971,2.636391,0.8045555,3.804196,1.983891,19.32694,0.3648845,718.9863,0.2352339,1524.69,0.1351671,-96.10356,-0.938271,1604.549,0.08817283,-96.64037,-0.8920313,2502.058,0.06478687,-100.1791,-0.8310677,-8.951068,-0.4427304,18.20516,0.3188976,0.04127644,0.4486864,-0.01868394,-0.3461166,-6.656497,14.60262,0.03930801,-0.01807834,4.556962,4.871795,0.1026316,0.08018677,0.09,0.06145299,1
34.26165,0.0804981,32.18822,34.20072,36.19857,4.010349,118.8179,104.4952,22.19111,37.47129,1.110927,0.5118467,0.5030567,1.073017,1.634802,1.131745,16.37376,8.102342,13.28585,7.57974,0.02480203,1.547767,1.057603,0.7957751,7.856098,0.3857597,0.02147432,382.0042,22.43362,0.4698342,783.1211,0.1448215,1381.764,0.1219073,-38.98279,-2.01001,1732.937,0.09165604,-45.66468,-1.612169,2651.65,0.06973855,-52.03416,-1.353132,-13.24868,-0.4450991,23.64986,0.3114822,0.08012336,0.2063299,-0.0340015,-0.3877963,-8.891751,18.64852,0.0585389,-0.01957481,4.686119,2.042629,0.3830435,0.3916568,0.09285714,0.08805533,1
34.14025,0.1150899,31.87217,33.83085,36.65722,4.785053,272.2018,301.0422,77.99961,88.83424,0.499289,0.4827251,0.2958872,0.4525469,0.6529879,0.3571007,5.014182,3.024279,4.310738,2.382904,0.03399857,1.462808,1.447839,0.5878104,4.952077,0.6517787,1.957076,4.4875,22.85209,0.4012796,724.0375,0.2222955,1455.794,0.1600823,-52.13972,-1.614405,1647.612,0.1150802,-57.34388,-1.367388,2595.255,0.07257634,-62.23492,-1.216215,-12.9179,-0.5192242,24.2427,0.3080745,0.0945989,0.1277517,-0.02287529,-0.5656171,-12.95892,24.52905,0.08331917,-0.01718051,4.078858,3.964457,0.1760345,0.1758716,0.06659574,0.04682591,1
34.01542,0.04737847,32.73174,33.72784,35.34482,2.613079,109.9634,79.42406,16.39248,6.237713,0.4867856,0.5869998,0.1848519,0.4404938,0.8127232,0.6278713,7.394907,3.788606,3.800333,2.762318,0.02259895,0.9201851,0.9881196,0.9412574,7.091551,0.343862,1.613267,3.153808,19.25114,0.5988815,710.1526,0.1743571,1390.13,0.1430583,-95.28638,-0.9856809,1646.582,0.1102117,-99.47334,-0.9003857,2608.717,0.07993638,-104.0134,-0.821595,-9.949409,-0.9214586,21.96246,0.4301806,0.02918379,0.5931445,-0.01493261,-1.402754,-12.19884,21.28145,-0.000826209,-0.007618582,3.921569,2.985075,0.1708333,0.1155753,0.1572727,0.1696569,1
33.36546,0.06851991,32.12038,33.25409,34.5447,2.42432,32.92636,22.41513,47.42089,40.67469,1.021439,0.3534718,0.7092071,0.9392924,1.315547,0.6063402,7.976346,3.852767,6.433967,2.981364,0.01564041,1.028943,1.120871,0.6611342,4.978081,0.3465804,0.747025,9.897034,13.46426,0.5339664,556.4352,0.1807314,1388.683,0.08785407,-130.2868,-0.7024396,1573.043,0.08781831,-133.3425,-0.646749,2506.659,0.06171006,-133.8494,-0.6386456,-10.806,-0.3377335,16.27526,0.3514647,-0.007441939,-2.154727,-0.0290679,-0.2790681,-11.10765,16.67105,-0.01980476,-0.02007135,3.379416,2.631579,0.1258823,0.06651483,0.2205555,0.153024,1
42.56975,0.06705359,40.62819,42.30472,44.35621,3.72802,117.4153,128.1745,112.5431,170.7537,0.8067331,0.5314952,0.4216367,0.6457454,1.298385,0.876748,8.492555,3.875932,8.324533,4.208016,0.02121056,1.239232,1.084457,0.6503158,6.699327,0.5087471,0.2124946,56.8946,6.425994,1.73354,756.7567,0.251331,1393.642,0.1745156,-107.9202,-0.8795919,1631.694,0.09292284,-89.48157,-1.056816,2549.528,0.07088732,-93.11098,-0.9790921,0.6873484,9.280258,9.872691,0.6975114,0.01231918,1.391507,0.004334337,2.787557,-1.774828,10.02101,0.002723561,0.004286671,4.310345,3.478261,0.1495833,0.1123046,0.1333333,0.1146977,1
35.47264,0.08985708,33.02159,34.80677,38.42142,5.399834,41.76813,22.72451,19.25254,9.71403,0.1580446,0.5958503,0.06482353,0.1471652,0.241576,0.1767524,1.835408,1.102786,1.445151,0.7245823,0.02267749,1.65138,0.8040552,1.088207,10.58209,0.2611099,13.17017,0.746089,34.03301,0.3101302,699.9968,0.2367543,1345.251,0.1706526,-73.74167,-1.104169,1785.866,0.1661585,-83.06961,-0.8697631,2732.253,0.08592043,-84.55642,-0.8455164,-25.53374,-0.2819224,33.51986,0.3084656,0.04046442,0.6540656,-0.0248766,-0.4569217,-19.20651,25.83485,-0.000546128,-0.006188352,4.429302,2.409639,0.285,0.2979633,0.1390909,0.07378772,1
37.35781,0.03770851,36.4343,37.1885,38.05085,1.616554,108.1216,216.0104,22.42032,23.85961,1.826077,0.4868129,0.8815982,1.685176,2.781327,1.899729,25.59459,10.10366,20.01397,8.767346,0.01942726,1.240671,1.089999,0.6911681,8.191873,0.3796771,2.447658,3.25329,15.9436,0.5481859,637.8281,0.2197046,1479.078,0.1395208,-51.62709,-1.607448,1600.179,0.1009396,-54.60593,-1.375327,2498.604,0.07208139,-55.8087,-1.333898,-8.713133,-0.5919932,15.30463,0.4660628,0.05289708,0.3834726,-0.03173046,-0.3305053,-7.859626,13.44845,0.02897069,-0.02187476,5.882353,3.722085,0.1946667,0.178955,0.05714286,0.09330659,1
31.73204,0.1610079,27.69662,30.28337,36.52053,8.823917,80.80096,89.4856,56.2489,75.11387,0.3189369,0.6157156,0.1887653,0.2637057,0.4012967,0.2125314,3.873288,3.627315,4.053211,3.173731,0.0318609,0.7977375,1.294041,0.7465357,5.776257,0.4962874,6.049357,1.48843,22.66991,0.3574748,742.662,0.1719324,1452.208,0.1092249,-155.7086,-0.4970145,1663.499,0.100101,-156.1442,-0.4791872,2577.993,0.05988642,-157.8173,-0.455622,-10.91756,-0.491841,20.83362,0.3035074,0.02541871,0.789297,-0.01147657,-0.9073797,-6.573014,15.18636,-0.002053706,0.001460648,2.561757,2.849265,0.07354838,0.05850549,0.2567742,0.2662207,1
34.24363,0.05140072,32.87045,33.8102,35.32063,2.45018,24.41564,18.71254,21.4455,18.42281,0.5081769,0.6881204,0.1901467,0.4315702,0.7680702,0.5779235,7.293245,5.295133,5.535522,3.829897,0.01520535,1.120093,0.9587844,1.011248,9.311933,0.2931338,2.620414,3.065582,21.78602,0.4026925,636.4958,0.2185074,1487.781,0.1275882,-62.48928,-1.393261,1608.791,0.1121974,-68.21531,-1.20123,2588.29,0.07653877,-74.32324,-1.048592,-13.78336,-0.4427769,25.40708,0.3050615,0.01858031,1.086494,-0.02199175,-0.5437707,-14.52705,25.97181,-0.0265222,-0.003234752,3.08642,2.272727,0.3018182,0.2605292,0.1337931,0.1433687,1
37.3791,0.07467936,34.83567,38.06493,39.79444,4.958775,88.20649,76.63757,18.65861,8.218451,1.240338,0.3932766,0.7728326,1.185513,1.73006,0.9572271,11.29472,8.997224,10.50069,5.263056,0.02122457,1.286449,0.92843,0.6013728,7.724337,0.4121902,5.06492,2.051935,14.35468,0.6983665,721.8896,0.2816996,1528.275,0.1621293,-73.5167,-1.245964,1584.214,0.09646478,-67.80492,-1.261112,2483.621,0.06451622,-70.70122,-1.182081,-6.381817,-0.7052205,16.27851,0.4371279,0.05614102,0.2788889,-0.02137426,-0.4371056,-5.965768,13.12291,0.04330643,-0.01931274,4.575164,2.863436,0.23,0.1213387,0.1083333,0.1563561,1
23.87588,0.06811372,22.56903,23.39117,25.63018,3.061148,90.83353,98.69474,35.46505,49.61617,0.2445572,0.8295633,0.08356642,0.1966377,0.3523812,0.2688147,4.354244,2.196733,2.645612,1.83506,0.02460413,0.8470052,1.576116,0.8093749,3.327156,0.6542759,5.495852,1.338626,24.44024,0.3690414,599.3808,0.3981989,1411.838,0.1547651,-102.4807,-0.9064828,1531.323,0.1702171,-104.4468,-0.8550442,2495.806,0.09388645,-107.3365,-0.8064253,-13.93019,-0.5114732,23.56319,0.3243425,0.02161177,1.119239,-0.005065138,-4.417791,-7.116121,15.60451,0.007340705,0.01728344,3.921569,2.493766,0.198,0.15911,0.183,0.1822114,1
41.43576,0.06683393,39.4027,41.39578,43.78715,4.384445,40.25094,42.16153,51.46586,45.99833,0.8557193,0.7386822,0.3230834,0.6800396,1.278248,0.9551649,11.8572,6.874825,10.41859,5.000893,0.02605286,1.605554,1.021107,0.723037,8.339793,0.3741456,8.883588,1.143266,10.64419,1.066594,719.1465,0.2462196,1451.849,0.1713429,-79.89165,-1.122486,1676.65,0.1004379,-71.98166,-1.143306,2579.148,0.05828387,-69.91733,-1.196715,-6.171348,-1.346717,12.44876,0.7781958,0.03812044,0.5178118,-0.01920579,-0.7594197,-7.481175,13.76312,0.01277004,-0.005011314,4.177778,2.678571,0.248,0.1896734,0.107931,0.1143913,1
34.04221,0.02869874,33.23011,33.90157,34.80755,1.577446,77.66441,84.50176,14.4125,10.194,0.4149754,0.6039848,0.1946609,0.3327434,0.642113,0.4474521,6.778543,4.799115,3.546067,2.731239,0.01809791,1.228843,1.043684,0.7769766,7.861346,0.3046736,1.643208,5.27675,18.21116,0.575955,586.5468,0.2823779,1528.102,0.1942612,-75.28634,-1.235102,1572.171,0.1064668,-80.71825,-1.064631,2525.943,0.06060518,-81.0144,-1.059459,-10.81687,-0.6354256,17.98196,0.4718379,0.0410143,0.439026,-0.02161535,-0.5983674,-6.549851,12.95851,0.01172305,-0.002957331,4.283604,2.831595,0.2163158,0.1290537,0.1305882,0.1051313,1
31.61962,0.05175707,30.59278,31.40682,32.53999,1.947206,70.93056,82.3727,10.44134,12.06368,0.5164451,0.5955095,0.2596465,0.4680508,0.7185587,0.4589123,5.953716,3.247346,3.465258,2.717574,0.01746316,1.029587,1.066909,0.9352704,7.36729,0.350669,0.3652718,17.1661,14.98235,0.6666555,679.1949,0.2038299,1320.429,0.1327254,-98.12193,-0.9341455,1701.994,0.1588599,-103.788,-0.8283242,2566.477,0.07111157,-103.2599,-0.8363535,-12.61413,-0.4839934,19.13798,0.4341922,0.04277997,0.4127387,-0.02965068,-0.4167548,-6.351091,12.40085,0.01457608,-0.009758297,3.322615,2.047414,0.2557895,0.2035298,0.2015,0.1894274,1
34.66465,0.09924491,32.09976,34.32055,37.13384,5.034081,106.0489,170.765,45.57221,48.55835,0.55275,0.6205577,0.2280027,0.4756958,0.8972327,0.66923,8.929456,5.253633,6.071641,3.396269,0.02911305,1.396256,1.142039,0.8597261,5.805851,0.6385036,1.472176,6.360176,10.96601,0.952912,634.6315,0.275196,1349.537,0.1747947,-89.13892,-1.063851,1688.728,0.1261945,-93.6888,-0.9391947,2593.625,0.06466262,-90.48793,-1.000263,-6.198215,-1.14376,10.52692,0.748067,0.03673508,0.5503128,-0.03166005,-0.560322,-3.273306,8.876254,0.00108085,-0.007642737,4.07629,2.773613,0.1975676,0.1600997,0.1447945,0.137224,1
